Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Number (Logos Greek),Reference,Previous Context,Next Context
ἀκούσωσιν,ἀκούω,aorist,active,subjunctive,third person,plural,Acts 28:27,καὶ τοὺς ὀφθαλμοὺς αὐτῶν ἐκάμμυσαν      μήποτε ἴδωσιν τοῖς ὀφθαλμοῖς        καὶ τοῖς ὠσὶν,"καὶ τῇ καρδίᾳ συνῶσιν      καὶ ἐπιστρέψωσιν, καὶ ἰάσομαι αὐτούς."
ἀκούσωσιν,ἀκούω,aorist,active,subjunctive,third person,plural,Romans 10:14,Πῶς οὖν ἐπικαλέσωνται εἰς ὃν οὐκ ἐπίστευσαν; πῶς δὲ πιστεύσωσιν οὗ οὐκ ἤκουσαν; πῶς δὲ,χωρὶς κηρύσσοντος;
ἀκούσωσιν,ἀκούω,aorist,active,subjunctive,third person,plural,2 Timothy 4:17,"ὁ δὲ κύριός μοι παρέστη καὶ ἐνεδυνάμωσέν με, ἵνα διʼ ἐμοῦ τὸ κήρυγμα πληροφορηθῇ καὶ","πάντα τὰ ἔθνη, καὶ ἐρρύσθην ἐκ στόματος λέοντος."
ἀκούσουσιν,ἀκούω,future,active,indicative,third person,plural,John 5:25,ἀμὴν ἀμὴν λέγω ὑμῖν ὅτι ἔρχεται ὥρα καὶ νῦν ἐστιν ὅτε οἱ νεκροὶ,τῆς φωνῆς τοῦ υἱοῦ τοῦ θεοῦ καὶ οἱ ἀκούσαντες ζήσουσιν.
ἀκούσουσιν,ἀκούω,future,active,indicative,third person,plural,John 5:28,"μὴ θαυμάζετε τοῦτο, ὅτι ἔρχεται ὥρα ἐν ᾗ πάντες οἱ ἐν τοῖς μνημείοις",τῆς φωνῆς αὐτοῦ
ἀκούσουσιν,ἀκούω,future,active,indicative,third person,plural,John 10:16,ἐκ τῆς αὐλῆς ταύτης· κἀκεῖνα δεῖ με ἀγαγεῖν καὶ τῆς φωνῆς μου,", καὶ γενήσονται μία ποίμνη, εἷς ποιμήν."
ἀκούσονται,ἀκούω,future,middle,indicative,third person,plural,Acts 21:22,τί οὖν ἐστιν; πάντως,ὅτι ἐλήλυθας.
ἀκούσονται,ἀκούω,future,middle,indicative,third person,plural,Acts 28:28,γνωστὸν οὖν ἔστω ὑμῖν ὅτι τοῖς ἔθνεσιν ἀπεστάλη τοῦτο τὸ σωτήριον τοῦ θεοῦ· αὐτοὶ καὶ,.
ἀκούσητε,ἀκούω,aorist,active,subjunctive,second person,plural,Mark 13:7,ὅταν δὲ,"πολέμους καὶ ἀκοὰς πολέμων, μὴ θροεῖσθε· δεῖ  γενέσθαι, ἀλλʼ οὔπω τὸ τέλος."
ἀκούσητε,ἀκούω,aorist,active,subjunctive,second person,plural,Luke 21:9,ὅταν δὲ,"πολέμους καὶ ἀκαταστασίας, μὴ πτοηθῆτε· δεῖ γὰρ ταῦτα γενέσθαι πρῶτον, ἀλλʼ οὐκ εὐθέως τὸ τέλος."
ἀκούσητε,ἀκούω,aorist,active,subjunctive,second person,plural,Hebrews 3:7,"Διό, καθὼς λέγει τὸ πνεῦμα τὸ ἅγιον·        σήμερον ἐὰν τῆς φωνῆς αὐτοῦ",","
ἀκούσητε,ἀκούω,aorist,active,subjunctive,second person,plural,Hebrews 3:15,ἐν τῷ λέγεσθαι·      σήμερον ἐὰν τῆς φωνῆς αὐτοῦ,",      μὴ σκληρύνητε τὰς καρδίας ὑμῶν ὡς ἐν τῷ παραπικρασμῷ."
ἀκούσητε,ἀκούω,aorist,active,subjunctive,second person,plural,Hebrews 4:7,"πάλιν τινὰ ὁρίζει ἡμέραν, σήμερον, ἐν Δαυὶδ λέγων μετὰ τοσοῦτον χρόνον, καθὼς προείρηται·      σήμερον ἐὰν τῆς φωνῆς αὐτοῦ",",      μὴ σκληρύνητε τὰς καρδίας ὑμῶν."
ἀκούσετε,ἀκούω,future,active,indicative,second person,plural,Matthew 13:14,καὶ ἀναπληροῦται αὐτοῖς ἡ προφητεία Ἠσαΐου ἡ λέγουσα·         ἀκοῇ,"καὶ οὐ μὴ συνῆτε,           καὶ βλέποντες βλέψετε καὶ οὐ μὴ ἴδητε."
ἀκούσετε,ἀκούω,future,active,indicative,second person,plural,Acts 28:26,λέγων·      πορεύθητι πρὸς τὸν λαὸν τοῦτον καὶ εἰπόν·        ἀκοῇ,καὶ οὐ μὴ συνῆτε      καὶ βλέποντες βλέψετε καὶ οὐ μὴ ἴδητε
ἀκούσεσθε,ἀκούω,future,middle,indicative,second person,plural,Acts 3:22,Μωϋσῆς μὲν εἶπεν ὅτι προφήτην ὑμῖν ἀναστήσει κύριος ὁ θεὸς ὑμῶν ἐκ τῶν ἀδελφῶν ὑμῶν ὡς ἐμέ· αὐτοῦ,κατὰ πάντα ὅσα ἂν λαλήσῃ πρὸς ὑμᾶς.
ἀκούσει,ἀκούω,future,active,indicative,third person,singular,Matthew 12:19,"οὐκ ἐρίσει οὐδὲ κραυγάσει,           οὐδὲ",τις ἐν ταῖς πλατείαις τὴν φωνὴν αὐτοῦ.
ἀκούσει,ἀκούω,future,active,indicative,third person,singular,John 16:13,"ὑμᾶς ἐν τῇ ἀληθείᾳ πάσῃ· οὐ γὰρ λαλήσει ἀφʼ ἑαυτοῦ, ἀλλʼ ὅσα",λαλήσει καὶ τὰ ἐρχόμενα ἀναγγελεῖ ὑμῖν.
ἀκούσατε,ἀκούω,aorist,active,imperative,second person,plural,Matthew 13:18,Ὑμεῖς οὖν,τὴν παραβολὴν τοῦ σπείραντος.
ἀκούσατε,ἀκούω,aorist,active,imperative,second person,plural,Matthew 21:33,Ἄλλην παραβολὴν,. ἄνθρωπος ἦν οἰκοδεσπότης ὅστις ἐφύτευσεν ἀμπελῶνα καὶ φραγμὸν αὐτῷ περιέθηκεν καὶ ὤρυξεν ἐν
ἀκούσατε,ἀκούω,aorist,active,imperative,second person,plural,Luke 18:6,Εἶπεν δὲ ὁ κύριος·,τί ὁ κριτὴς τῆς ἀδικίας λέγει·
ἀκούσατε,ἀκούω,aorist,active,imperative,second person,plural,Acts 2:22,"Ἄνδρες Ἰσραηλῖται,","τοὺς λόγους τούτους· Ἰησοῦν τὸν Ναζωραῖον, ἄνδρα ἀποδεδειγμένον ἀπὸ τοῦ θεοῦ εἰς ὑμᾶς"
ἀκούσατε,ἀκούω,aorist,active,imperative,second person,plural,Acts 7:2,"ὁ δὲ ἔφη· Ἄνδρες ἀδελφοὶ καὶ πατέρες,",. Ὁ θεὸς τῆς δόξης ὤφθη τῷ πατρὶ ἡμῶν Ἀβραὰμ ὄντι ἐν τῇ Μεσοποταμίᾳ
ἀκούσατε,ἀκούω,aorist,active,imperative,second person,plural,Acts 13:16,"Ἀναστὰς δὲ Παῦλος καὶ κατασείσας τῇ χειρὶ εἶπεν· ἄνδρες Ἰσραηλῖται καὶ οἱ φοβούμενοι τὸν θεόν,",.
ἀκούσατε,ἀκούω,aorist,active,imperative,second person,plural,James 2:5,—,", ἀδελφοί μου ἀγαπητοί· οὐχ ὁ θεὸς ἐξελέξατο τοὺς πτωχοὺς τῷ κόσμῳ πλουσίους ἐν"
ἀκούσατέ,ἀκούω,aorist,active,imperative,second person,plural,Mark 7:14,Καὶ προσκαλεσάμενος πάλιν τὸν ὄχλον ἔλεγεν αὐτοῖς·,μου πάντες καὶ σύνετε.
ἀκούσατέ,ἀκούω,aorist,active,imperative,second person,plural,Acts 15:13,"Μετὰ δὲ τὸ σιγῆσαι αὐτοὺς ἀπεκρίθη Ἰάκωβος λέγων·  ἄνδρες ἀδελφοί,",μου.
ἀκούσατέ,ἀκούω,aorist,active,imperative,second person,plural,Acts 22:1,"Ἄνδρες ἀδελφοὶ καὶ πατέρες,",μου τῆς πρὸς ὑμᾶς νυνὶ ἀπολογίας.
ἀκούσασιν,ἀκούω,aorist,active,participle,—,plural,Hebrews 4:2,οὐκ ὠφέλησεν ὁ λόγος τῆς ἀκοῆς ἐκείνους μὴ συγκεκερασμένους τῇ πίστει τοῖς,.
ἀκούσασα,ἀκούω,aorist,active,participle,—,singular,Mark 5:27,—,"περὶ τοῦ Ἰησοῦ, ἐλθοῦσα ἐν τῷ ὄχλῳ ὄπισθεν ἥψατο τοῦ ἱματίου αὐτοῦ·"
ἀκούσασα,ἀκούω,aorist,active,participle,—,singular,Mark 7:25,ἀλλʼ εὐθὺς,"γυνὴ περὶ αὐτοῦ, ἧς εἶχεν τὸ θυγάτριον αὐτῆς πνεῦμα ἀκάθαρτον, ἐλθοῦσα προσέπεσεν πρὸς τοὺς πόδας αὐτοῦ·"
ἀκούσας,ἀκούω,aorist,active,participle,—,singular,Matthew 2:3,—,"δὲ ὁ βασιλεὺς Ἡρῴδης ἐταράχθη καὶ πᾶσα Ἱεροσόλυμα μετʼ αὐτοῦ,"
ἀκούσας,ἀκούω,aorist,active,participle,—,singular,Matthew 8:10,—,"δὲ ὁ Ἰησοῦς ἐθαύμασεν καὶ εἶπεν τοῖς ἀκολουθοῦσιν· ἀμὴν λέγω ὑμῖν, παρʼ οὐδενὶ"
ἀκούσας,ἀκούω,aorist,active,participle,—,singular,Matthew 9:12,Ὁ δὲ,εἶπεν · οὐ χρείαν ἔχουσιν οἱ ἰσχύοντες ἰατροῦ ἀλλʼ οἱ κακῶς ἔχοντες.
ἀκούσας,ἀκούω,aorist,active,participle,—,singular,Matthew 11:2,Ὁ δὲ Ἰωάννης,ἐν τῷ δεσμωτηρίῳ τὰ ἔργα τοῦ Χριστοῦ πέμψας διὰ τῶν μαθητῶν αὐτοῦ
ἀκούσας,ἀκούω,aorist,active,participle,—,singular,Matthew 19:22,—,δὲ ὁ νεανίσκος τὸν λόγον ἀπῆλθεν λυπούμενος· ἦν γὰρ ἔχων κτήματα πολλά.
ἀκούσας,ἀκούω,aorist,active,participle,—,singular,Mark 2:17,καὶ,ὁ Ἰησοῦς λέγει αὐτοῖς [ὅτι] οὐ χρείαν ἔχουσιν οἱ ἰσχύοντες ἰατροῦ ἀλλʼ οἱ
ἀκούσας,ἀκούω,aorist,active,participle,—,singular,Mark 6:16,—,"δὲ ὁ Ἡρῴδης ἔλεγεν·  ὃν ἐγὼ ἀπεκεφάλισα Ἰωάννην, οὗτος ἠγέρθη."
ἀκούσας,ἀκούω,aorist,active,participle,—,singular,Mark 6:20,"ὁ γὰρ Ἡρῴδης ἐφοβεῖτο τὸν Ἰωάννην, εἰδὼς αὐτὸν ἄνδρα δίκαιον καὶ ἅγιον, καὶ συνετήρει αὐτόν, καὶ","αὐτοῦ πολλὰ ἠπόρει, καὶ ἡδέως αὐτοῦ ἤκουεν."
ἀκούσας,ἀκούω,aorist,active,participle,—,singular,Mark 10:47,καὶ,"ὅτι Ἰησοῦς ὁ Ναζαρηνός ἐστιν ἤρξατο κράζειν καὶ λέγειν· υἱὲ Δαυὶδ Ἰησοῦ, ἐλέησόν με."
ἀκούσας,ἀκούω,aorist,active,participle,—,singular,Mark 12:28,Καὶ προσελθὼν εἷς τῶν γραμματέων,"αὐτῶν συζητούντων, ἰδὼν ὅτι καλῶς ἀπεκρίθη αὐτοῖς ἐπηρώτησεν αὐτόν· ποία ἐστὶν ἐντολὴ πρώτη πάντων;"
ἀκούσας,ἀκούω,aorist,active,participle,—,singular,Luke 6:49,ὁ δὲ,καὶ μὴ ποιήσας ὅμοιός ἐστιν ἀνθρώπῳ οἰκοδομήσαντι  οἰκίαν ἐπὶ τὴν γῆν χωρὶς θεμελίου
ἀκούσας,ἀκούω,aorist,active,participle,—,singular,Luke 7:3,—,δὲ περὶ τοῦ Ἰησοῦ ἀπέστειλεν πρὸς αὐτὸν πρεσβυτέρους τῶν Ἰουδαίων ἐρωτῶν αὐτὸν ὅπως
ἀκούσας,ἀκούω,aorist,active,participle,—,singular,Luke 7:9,—,δὲ ταῦτα ὁ Ἰησοῦς ἐθαύμασεν αὐτὸν καὶ στραφεὶς τῷ ἀκολουθοῦντι αὐτῷ ὄχλῳ εἶπεν
ἀκούσας,ἀκούω,aorist,active,participle,—,singular,Luke 7:29,Καὶ πᾶς ὁ λαὸς,καὶ οἱ τελῶναι ἐδικαίωσαν τὸν θεὸν βαπτισθέντες τὸ βάπτισμα Ἰωάννου·
ἀκούσας,ἀκούω,aorist,active,participle,—,singular,Luke 8:50,ὁ δὲ Ἰησοῦς,"ἀπεκρίθη αὐτῷ· μὴ φοβοῦ, μόνον πίστευσον, καὶ σωθήσεται."
ἀκούσας,ἀκούω,aorist,active,participle,—,singular,Luke 18:22,—,δὲ  ὁ Ἰησοῦς εἶπεν αὐτῷ· ἔτι ἕν σοι λείπει· πάντα ὅσα ἔχεις πώλησον
ἀκούσας,ἀκούω,aorist,active,participle,—,singular,Luke 18:23,ὁ δὲ,ταῦτα περίλυπος ἐγενήθη· ἦν γὰρ πλούσιος σφόδρα.
ἀκούσας,ἀκούω,aorist,active,participle,—,singular,Luke 18:36,—,δὲ ὄχλου διαπορευομένου ἐπυνθάνετο τί εἴη τοῦτο.
ἀκούσας,ἀκούω,aorist,active,participle,—,singular,Luke 23:6,Πιλᾶτος δὲ,"ἐπηρώτησεν εἰ ὁ ἄνθρωπος Γαλιλαῖός ἐστιν,"
ἀκούσας,ἀκούω,aorist,active,participle,—,singular,John 4:47,οὗτος,ὅτι Ἰησοῦς ἥκει ἐκ τῆς Ἰουδαίας εἰς τὴν Γαλιλαίαν ἀπῆλθεν πρὸς αὐτὸν καὶ
ἀκούσας,ἀκούω,aorist,active,participle,—,singular,John 6:45,ἔστιν γεγραμμένον ἐν τοῖς προφήταις· καὶ ἔσονται πάντες διδακτοὶ θεοῦ· πᾶς  ὁ,παρὰ τοῦ πατρὸς καὶ μαθὼν ἔρχεται πρὸς ἐμέ.
ἀκούσας,ἀκούω,aorist,active,participle,—,singular,John 11:4,—,δὲ ὁ Ἰησοῦς εἶπεν· αὕτη ἡ ἀσθένεια οὐκ ἔστιν πρὸς θάνατον ἀλλʼ ὑπὲρ
ἀκούσας,ἀκούω,aorist,active,participle,—,singular,John 12:29,ὁ οὖν ὄχλος ὁ ἑστὼς καὶ,"ἔλεγεν βροντὴν γεγονέναι, ἄλλοι ἔλεγον· ἄγγελος αὐτῷ λελάληκεν."
ἀκούσας,ἀκούω,aorist,active,participle,—,singular,John 19:13,ὁ οὖν Πιλᾶτος,τῶν λόγων τούτων ἤγαγεν ἔξω τὸν Ἰησοῦν καὶ ἐκάθισεν ἐπὶ  βήματος εἰς τόπον
ἀκούσας,ἀκούω,aorist,active,participle,—,singular,John 21:7,λέγει οὖν ὁ μαθητὴς ἐκεῖνος ὃν ἠγάπα ὁ Ἰησοῦς τῷ Πέτρῳ· ὁ κύριός ἐστιν. Σίμων οὖν Πέτρος,"ὅτι ὁ κύριός ἐστιν τὸν ἐπενδύτην διεζώσατο, ἦν γὰρ γυμνός, καὶ ἔβαλεν ἑαυτὸν εἰς τὴν θάλασσαν,"
ἀκούσας,ἀκούω,aorist,active,participle,—,singular,Acts 7:12,—,δὲ Ἰακὼβ ὄντα σιτία εἰς Αἴγυπτον ἐξαπέστειλεν τοὺς πατέρας ἡμῶν πρῶτον.
ἀκούσας,ἀκούω,aorist,active,participle,—,singular,Acts 22:26,—,δὲ ὁ ἑκατοντάρχης  προσελθὼν τῷ χιλιάρχῳ ἀπήγγειλεν λέγων·  τί μέλλεις ποιεῖν; ὁ γὰρ ἄνθρωπος οὗτος Ῥωμαῖός ἐστιν.
ἀκούσας,ἀκούω,aorist,active,participle,—,singular,Ephesians 1:15,Διὰ τοῦτο κἀγὼ,τὴν καθʼ ὑμᾶς πίστιν ἐν τῷ κυρίῳ Ἰησοῦ καὶ τὴν ἀγάπην τὴν εἰς πάντας τοὺς ἁγίους
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Matthew 2:9,Οἱ δὲ,"τοῦ βασιλέως ἐπορεύθησαν καὶ ἰδοὺ ὁ ἀστήρ, ὃν εἶδον ἐν τῇ ἀνατολῇ, προῆγεν"
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Matthew 12:24,οἱ δὲ Φαρισαῖοι,εἶπον· οὗτος οὐκ ἐκβάλλει τὰ δαιμόνια εἰ μὴ ἐν τῷ Βεελζεβοὺλ ἄρχοντι τῶν δαιμονίων.
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Matthew 14:13,Ἀκούσας δὲ ὁ Ἰησοῦς ἀνεχώρησεν ἐκεῖθεν ἐν πλοίῳ εἰς ἔρημον τόπον κατʼ ἰδίαν· καὶ,οἱ ὄχλοι ἠκολούθησαν αὐτῷ πεζῇ ἀπὸ τῶν πόλεων.
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Matthew 15:12,Τότε προσελθόντες οἱ μαθηταὶ  λέγουσιν αὐτῷ· οἶδας ὅτι οἱ Φαρισαῖοι,τὸν λόγον ἐσκανδαλίσθησαν;
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Matthew 17:6,καὶ,οἱ μαθηταὶ ἔπεσαν ἐπὶ πρόσωπον αὐτῶν καὶ ἐφοβήθησαν σφόδρα.
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Matthew 19:25,—,δὲ οἱ μαθηταὶ  ἐξεπλήσσοντο  σφόδρα λέγοντες· τίς ἄρα δύναται σωθῆναι;
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Matthew 20:24,Καὶ,οἱ δέκα ἠγανάκτησαν περὶ τῶν δύο ἀδελφῶν.
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Matthew 20:30,καὶ ἰδοὺ δύο τυφλοὶ καθήμενοι παρὰ τὴν ὁδὸν,"ὅτι Ἰησοῦς παράγει, ἔκραξαν λέγοντες· ἐλέησον ἡμᾶς, [κύριε] υἱὸς Δαυίδ."
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Matthew 21:45,Καὶ,οἱ ἀρχιερεῖς καὶ οἱ Φαρισαῖοι τὰς παραβολὰς αὐτοῦ ἔγνωσαν ὅτι περὶ αὐτῶν λέγει·
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Matthew 22:22,καὶ,"ἐθαύμασαν, καὶ ἀφέντες αὐτὸν ἀπῆλθαν."
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Matthew 22:33,καὶ,οἱ ὄχλοι ἐξεπλήσσοντο ἐπὶ τῇ διδαχῇ αὐτοῦ.
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Matthew 22:34,Οἱ δὲ Φαρισαῖοι,"ὅτι ἐφίμωσεν τοὺς Σαδδουκαίους συνήχθησαν ἐπὶ τὸ αὐτό,"
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Matthew 27:47,τινὲς δὲ τῶν ἐκεῖ ἑστηκότων,ἔλεγον ὅτι Ἠλίαν φωνεῖ οὗτος.
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Mark 3:21,καὶ,οἱ παρʼ αὐτοῦ ἐξῆλθον κρατῆσαι αὐτόν· ἔλεγον γὰρ ὅτι ἐξέστη.
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Mark 4:18,καὶ ἄλλοι εἰσὶν οἱ εἰς τὰς ἀκάνθας σπειρόμενοι· οὗτοί εἰσιν οἱ τὸν λόγον,","
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Mark 6:29,καὶ,οἱ μαθηταὶ αὐτοῦ ἦλθον καὶ ἦραν τὸ πτῶμα αὐτοῦ καὶ ἔθηκαν αὐτὸ ἐν μνημείῳ.
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Mark 10:41,Καὶ,οἱ δέκα ἤρξαντο ἀγανακτεῖν περὶ Ἰακώβου καὶ Ἰωάννου.
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Mark 14:11,οἱ δὲ,ἐχάρησαν καὶ ἐπηγγείλαντο αὐτῷ ἀργύριον δοῦναι. καὶ ἐζήτει πῶς αὐτὸν εὐκαίρως παραδοῖ.
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Mark 15:35,καί τινες τῶν παρεστηκότων,ἔλεγον· ἴδε Ἠλίαν φωνεῖ.
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Mark 16:11,κἀκεῖνοι,ὅτι ζῇ καὶ ἐθεάθη ὑπʼ αὐτῆς ἠπίστησαν.
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Luke 1:66,καὶ ἔθεντο πάντες οἱ,ἐν τῇ καρδίᾳ αὐτῶν λέγοντες· τί ἄρα τὸ παιδίον τοῦτο ἔσται; καὶ γὰρ
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Luke 2:18,καὶ πάντες οἱ,ἐθαύμασαν περὶ τῶν λαληθέντων ὑπὸ τῶν ποιμένων πρὸς αὐτούς·
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Luke 8:12,οἱ δὲ παρὰ τὴν ὁδόν εἰσιν οἱ,", εἶτα ἔρχεται ὁ διάβολος καὶ αἴρει τὸν λόγον ἀπὸ τῆς καρδίας αὐτῶν, ἵνα μὴ πιστεύσαντες σωθῶσιν."
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Luke 8:14,"τὸ δὲ εἰς τὰς ἀκάνθας πεσόν, οὗτοί εἰσιν οἱ",", καὶ ὑπὸ μεριμνῶν καὶ πλούτου καὶ ἡδονῶν τοῦ βίου πορευόμενοι συμπνίγονται καὶ οὐ τελεσφοροῦσιν."
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Luke 8:15,"τὸ δὲ ἐν τῇ καλῇ γῇ, οὗτοί εἰσιν οἵτινες ἐν καρδίᾳ καλῇ καὶ ἀγαθῇ",τὸν λόγον  κατέχουσιν καὶ καρποφοροῦσιν ἐν ὑπομονῇ.
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Luke 18:26,εἶπαν δὲ οἱ,· καὶ τίς δύναται σωθῆναι;
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Luke 20:16,ἐλεύσεται καὶ ἀπολέσει τοὺς γεωργοὺς τούτους καὶ δώσει τὸν ἀμπελῶνα ἄλλοις.,δὲ εἶπαν· μὴ γένοιτο.
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,John 5:25,ὅτε οἱ νεκροὶ ἀκούσουσιν τῆς φωνῆς τοῦ υἱοῦ τοῦ θεοῦ καὶ οἱ,ζήσουσιν.
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,John 6:60,Πολλοὶ οὖν,ἐκ τῶν μαθητῶν αὐτοῦ εἶπαν· σκληρός ἐστιν ὁ λόγος οὗτος·  τίς δύναται αὐτοῦ ἀκούειν;
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,John 7:40,Ἐκ τοῦ ὄχλου οὖν,τῶν λόγων τούτων ἔλεγον·  οὗτός ἐστιν ἀληθῶς ὁ προφήτης·
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,John 8:9,οἱ δὲ,ἐξήρχοντο εἷς καθʼ εἷς ἀρξάμενοι ἀπὸ τῶν πρεσβυτέρων  καὶ κατελείφθη μόνος καὶ ἡ γυνὴ ἐν μέσῳ οὖσα.
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,John 12:12,"Τῇ ἐπαύριον ὁ ὄχλος πολὺς ὁ ἐλθὼν εἰς τὴν ἑορτήν,",ὅτι ἔρχεται ὁ Ἰησοῦς εἰς Ἱεροσόλυμα
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Acts 4:24,οἱ δὲ,"ὁμοθυμαδὸν ἦραν φωνὴν πρὸς τὸν θεὸν καὶ εἶπαν· δέσποτα, σὺ  ὁ ποιήσας τὸν"
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Acts 5:21,—,δὲ εἰσῆλθον ὑπὸ τὸν ὄρθρον εἰς τὸ ἱερὸν καὶ ἐδίδασκον. Παραγενόμενος δὲ ὁ
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Acts 5:33,Οἱ δὲ,διεπρίοντο καὶ ἐβούλοντο ἀνελεῖν αὐτούς.
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Acts 9:38,ἐγγὺς δὲ οὔσης Λύδδας τῇ Ἰόππῃ οἱ μαθηταὶ,ὅτι Πέτρος ἐστὶν ἐν αὐτῇ ἀπέστειλαν δύο ἄνδρας πρὸς αὐτὸν παρακαλοῦντες· μὴ ὀκνήσῃς διελθεῖν ἕως ἡμῶν.
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Acts 16:38,ἀπήγγειλαν δὲ τοῖς στρατηγοῖς οἱ ῥαβδοῦχοι τὰ ῥήματα ταῦτα. ἐφοβήθησαν δὲ,"ὅτι Ῥωμαῖοί εἰσιν,"
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Acts 18:26,οὗτός τε ἤρξατο παρρησιάζεσθαι ἐν τῇ συναγωγῇ.,δὲ αὐτοῦ Πρίσκιλλα καὶ Ἀκύλας προσελάβοντο αὐτὸν καὶ ἀκριβέστερον αὐτῷ ἐξέθεντο τὴν ὁδὸν [τοῦ θεοῦ].
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Acts 19:5,—,"δὲ ἐβαπτίσθησαν εἰς τὸ ὄνομα τοῦ κυρίου Ἰησοῦ,"
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Acts 21:20,Οἱ δὲ,"ἐδόξαζον τὸν θεὸν εἶπόν τε αὐτῷ· θεωρεῖς, ἀδελφέ, πόσαι μυριάδες εἰσὶν ἐν τοῖς"
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Acts 22:2,—,"δὲ ὅτι τῇ Ἑβραΐδι διαλέκτῳ προσεφώνει αὐτοῖς, μᾶλλον παρέσχον ἡσυχίαν. καὶ φησίν·"
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Acts 28:15,κἀκεῖθεν οἱ ἀδελφοὶ,τὰ περὶ ἡμῶν ἦλθαν εἰς ἀπάντησιν ἡμῖν ἄχρι Ἀππίου φόρου καὶ Τριῶν ταβερνῶν
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Ephesians 1:13,Ἐν ᾧ καὶ ὑμεῖς,"τὸν λόγον τῆς ἀληθείας, τὸ εὐαγγέλιον τῆς σωτηρίας ὑμῶν, ἐν ᾧ καὶ πιστεύσαντες"
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Colossians 1:4,—,τὴν πίστιν ὑμῶν ἐν Χριστῷ Ἰησοῦ καὶ τὴν ἀγάπην ἣν ἔχετε εἰς πάντας τοὺς ἁγίους
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Hebrews 3:16,τίνες γὰρ,παρεπίκραναν; ἀλλʼ οὐ πάντες οἱ ἐξελθόντες ἐξ Αἰγύπτου διὰ Μωϋσέως;
ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Hebrews 12:19,"καὶ σάλπιγγος ἤχῳ καὶ φωνῇ ῥημάτων, ἧς οἱ","παρῃτήσαντο μὴ προστεθῆναι αὐτοῖς λόγον,"
ἀκούουσιν,ἀκούω,present,active,indicative,third person,plural,Matthew 11:5,"τυφλοὶ ἀναβλέπουσιν καὶ χωλοὶ περιπατοῦσιν, λεπροὶ καθαρίζονται καὶ κωφοὶ",", καὶ νεκροὶ ἐγείρονται καὶ πτωχοὶ εὐαγγελίζονται·"
